-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
-0.62500	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	0.39062	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	-0.24414	
