-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.83333	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.75000	0.83333	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.83333	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.75000	0.83333	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.75000	0.83333	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.83333	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.83333	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.75000	0.83333	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.83333	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
-0.87500	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.75000	0.83333	0.75000	0.83333	0.75000	0.75000	0.75000	0.75000	0.83333	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.62500	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.70833	-0.87500	-0.87500	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	0.50000	
